"cod_municipio","arquivo","cnpj","razao_social","ano_do_relatorio","cod_agencia","nome_municipio","nome_agencia","pesquisa","tipo","bbox.1","bbox.2","bbox.3","bbox.4","endereco_google"
"2900702","../data/2012/pia_comum.csv","07073579.0001-61","FRIGORIFICO REGIONAL DE",2011,"290070200","Alagoinhas","Alagoinhas","pia","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"ZONA RURAL, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pia_comum.csv","02901672.0001-01","GRAFICA E EDITORA LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pia","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"JARDIM PETROLAR, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pia_comum.csv","40499907.0001-61","MARIANNA LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pia","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"LAGOA CAVADA, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pia_comum.csv","34300665.0001-32","IND E COMERCIO DE",2011,"290070200","Alagoinhas","Alagoinhas","pia","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"BR 101, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pia_comum.csv","11827595.0001-70","M SERVIOS GRAFICOS LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pia","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"STA TEREZINHA, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pia_comum.csv","00400467.0001-29","NORDESTE INDUSTRIAL LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pia","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"ZONA RURAL, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pia_comum.csv","06268813.0001-43","PRODUTOS CERAMICOS LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pia","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"SEDE, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","05639725.0001-48","VELOZ EMPREENDIMENTOS LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA BARÃO DE COTEGIPE , 153 - SALA A - CENTRO, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","01175567.0001-61","ACRP PRESTA §ÃO DE SERVIÇOS EVENTUAIS LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"FAZENDA CAMBOATA , S / N - FAZENDA - BOA UNIAO, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","06171308.0001-86","ALAGOINHAS TRANSPORTES LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA CONSELHEIRO JUNQUEIRA , 912 - B - RUA DO CATU, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","08984659.0001-31","ASS SERVICOS DE MANUTENCAO",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA ALEGRIA , 58 - JARDIM PEDRO BRAGA, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","08207910.0001-51","ASSEIO SERVICE SISTEMA ATUAL DE LIMPEZA LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"CONJUNTO URBIS I , 10 - TERREO - JARDIM PETROLAR, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","12526597.0001-91","BASTOS CERQUEIRA CONSULTORIA LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"CJ FREI LEAO , 11 - RUA D - TERESOPOLIS, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","11214143.0001-12","BRASAN TRANSPORTES LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"TRAVESSA RIO BRANCO , 159 - ALAGOINHAS VELHA, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","04495108.0001-53","BRUNO SEABRA DE ALMEIDA BARRETO",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA ANISIO CARDOSO , 30 - 1 ANDAR - CENTRO, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pac_vip.csv","15629579.0001-23","DROGARIA SILVA ROCHA LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pac","vip",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA VISCONDE DE SÃO LOURENÇO , 79 - CENTRO, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","06296888.0001-38","S E C RESTAURANTE LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RODOVIA BR 101 , KM 103 , 5 , S / N - LADO DIREITO - ALAGOINHAS VELHA, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","02113693.0001-54","SPAGNOL RESTAURANTE LANCHONETE E PIZZARIA",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA FRANCISCO BATISTA , 12 - CENTRO, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pia_vip_especial.csv","13603733.0001-62","BRESPEL COMPANHIA INDUSTRIAL BRASIL ESPANHA",2011,"290070200","Alagoinhas","Alagoinhas","pia","vip_especial",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"NA, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","04438998.0001-61","EL SHADDAI EMPREENDIMENTOS EDUCACIONAL LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA CORONEL ANISIO CARDOSO , 39 - EDF WALDY AZI - CENTRO, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","11042071.0001-73","ERASMO GOMES DOS SANTOS",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"THOMPSON FLORES , 1 - SILVA JARDIM, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","02840512.0001-91","FAST FOOD COMÉRCIO DE ALIMENTOS LTDA .",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA CONSELHEIRO FRANCO , 225 - CASA - CENTRO, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","07731982.0001-30","OSVALTEC SERVICOS FLORESTAIS",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA MANOEL VITORINO , 216 - CASA TERREO - TERESOPOLIS, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","07792015.0001-89","PARAISO TRANSPORTES URBANOS LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA PADRE GODINHO , 690 - A - SANTA TEREZINHA, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","06145450.0001-59","PROMOGRAF SERVIÇOS E PRODUTOS LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA DANTAS BIAO , S / N - CENTRO, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","09209683.0001-66","R . R . EMPREENDIMENTOS IMOBILIARIOS LTDA .",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA DANTAS BIÃO , 678 - CENTRO, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","02637067.0001-67","RAYMUNDO ALVES E CIA LTDA EPP",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA RODOVIA BR 101 KM 112 , S / N - SN - ALAGOINHAS VELHA, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","02851025.0001-24","RC SERVIÇOS FLORESTAIS LTDA EPP",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA JOÃO DE CASTRO , 88 - CASA - CENTRO, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","01460271.0001-92","RECAL REVESTIMENTO E CALDEIRARIA LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"QD F , LT 15 , DISTRITO INDUSTRIAL DE ALAGOINHAS , S / N - CENTRO, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","05303232.0001-32","CELTA CONSTRUCOES LIMPEZA E TRANSPORTES LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA NOVA INHAMBUPE , 1 - CENTRO, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","04624463.0001-85","MARNOB SERVIÇOS FLORESTAIS LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA PAULO AFONSO , S / N - 1 ANDAR - PRAÇA KENNEDY, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","06235290.0001-39","VFF TRANSPORTES E SERVIÇOS LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA DANTAS BIAO , S / N - N - CENTRO, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","11825194.0001-80","LOBO LOBO FLORESTAL LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA MARGEM DA LINHA 871 , A , S / N - BARREIRO, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","02456583.0001-95","M . S . MOURA BARRETO",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA LAURO DE FREITAS , 10 - CENTRO, Alagoinhas, BA, Brazil"
"2900702","../data/2012/paic_comum.csv","02773076.0001-85","FAPE TERRAPLENAGEM E CONSTRU ² ´ O",2011,"290070200","Alagoinhas","Alagoinhas","paic","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RODOVIA, Alagoinhas, BA, Brazil"
"2900702","../data/2012/paic_comum.csv","11317502.0001-67","HS CONSTRUCOES LTDA",2011,"290070200","Alagoinhas","Alagoinhas","paic","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"ALAGOINHAS VELHA, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","06235029.0001-39","VFF TRANSPORTES E SERVICOS LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA DANTAS BIAO , S / N - N - CENTRO, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pia_vip.csv","07020906.0001-17","CALÇADOS MALU LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pia","vip",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"NA, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","05231646.0001-01","TRANSPORTADORA NOVA REIS LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"ESTRADA BR 101 KM 110 , 110 - BOX 06 - ALAGOINHAS VELHA, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pia_vip.csv","13603733.0001-62","BRESPEL COMPANHIA INDUSTRIAL BRASIL ESPANHA",2011,"290070200","Alagoinhas","Alagoinhas","pia","vip",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"NA, Alagoinhas, BA, Brazil"
"2900702","../data/2012/paic_comum.csv","16075319.0001-16","LF ARQUITETURA ENGENHARIA E",2011,"290070200","Alagoinhas","Alagoinhas","paic","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"CENTRO, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","10731837.0001-64","TRANSCOC TRANSPORTES LTDA",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA CONSELHEIRO DANTAS 450A , 450 - A - PRAÇA KENNEDY, Alagoinhas, BA, Brazil"
"2900702","../data/2012/pas_comum.csv","03074623.0001-05","TEREZA CECILIA PEREIRA REBOUCAS",2011,"290070200","Alagoinhas","Alagoinhas","pas","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"RUA GEONISIO BAROSO , 148 - RUA - BOA VISTA, Alagoinhas, BA, Brazil"
"2900702","../data/2012/paic_comum.csv","07193655.0001-72","CARLOS ALBERTO DE BRITO CONSTRUCOES",2011,"290070200","Alagoinhas","Alagoinhas","paic","comum",-38.602069999,-11.927652533382,-38.273112477,-12.2822523893927,"ALAGOINHAS VELHA, Alagoinhas, BA, Brazil"
"2901007","../data/2012/pia_comum.csv","02486451.0001-06","NORDESTE CALCADOS LTDA",2011,"292870300","Amargosa","Santo Antônio de Jesus","pia","comum",-39.8237051149999,-12.8872611364107,-39.4686910489999,-13.1543568771416,"CENTRO, Amargosa, BA, Brazil"
"2901007","../data/2012/pac_comum.csv","14399802.0001-20","SALES & CIA LTDA",2011,"292870300","Amargosa","Santo Antônio de Jesus","pac","comum",-39.8237051149999,-12.8872611364107,-39.4686910489999,-13.1543568771416,"RUA JOSUE SAMPAIO MELO , S / N - LOJA - CENTRO, Amargosa, BA, Brazil"
"2901007","../data/2012/pac_comum.csv","05389182.0001-58","CLAUDIO OLIVEIRA VELLOSO",2011,"292870300","Amargosa","Santo Antônio de Jesus","pac","comum",-39.8237051149999,-12.8872611364107,-39.4686910489999,-13.1543568771416,"AV GETULIO VARGAS 38 , S / N - . - CENTRO, Amargosa, BA, Brazil"
"2901007","../data/2012/paic_comum.csv","05773906.0001-62","LAR ENGENHARIA LTDA ME",2011,"292870300","Amargosa","Santo Antônio de Jesus","paic","comum",-39.8237051149999,-12.8872611364107,-39.4686910489999,-13.1543568771416,"CENTRO, Amargosa, BA, Brazil"
"2901007","../data/2012/pac_comum.csv","13871835.0001-69","BAITINGA MAT . DE CONSTRU §ÃO LTDA",2011,"292870300","Amargosa","Santo Antônio de Jesus","pac","comum",-39.8237051149999,-12.8872611364107,-39.4686910489999,-13.1543568771416,"AV . LOMANTO JUNIOR , 417 - CASA - CENTRO, Amargosa, BA, Brazil"
"2901007","../data/2012/pia_vip.csv","02486451.0001-06","DAIBY NORDESTE CALCADOS LTDA",2011,"292870300","Amargosa","Santo Antônio de Jesus","pia","vip",-39.8237051149999,-12.8872611364107,-39.4686910489999,-13.1543568771416,"NA, Amargosa, BA, Brazil"
"2901007","../data/2012/pac_comum.csv","03961515.0001-46","MAGAZINE PASSOFORT LTDA",2011,"292870300","Amargosa","Santo Antônio de Jesus","pac","comum",-39.8237051149999,-12.8872611364107,-39.4686910489999,-13.1543568771416,"RUA RIACHUELO 18 , S / N - . - CENTRO, Amargosa, BA, Brazil"
"2901007","../data/2012/pas_comum.csv","02815233.0001-78","RURAL PARK PROD EVENTOS E HOTEL LTDA",2011,"292870300","Amargosa","Santo Antônio de Jesus","pas","comum",-39.8237051149999,-12.8872611364107,-39.4686910489999,-13.1543568771416,"FAZENDA COLIBRI EST AMARGOSA / MUTUIPE , 2 - CASA - ZONA RURAL, Amargosa, BA, Brazil"
"2901007","../data/2012/pia_comum.csv","09605769.0001-08","",2011,"292870300","Amargosa","Santo Antônio de Jesus","pia","comum",-39.8237051149999,-12.8872611364107,-39.4686910489999,-13.1543568771416,"SITIO GENTIO, Amargosa, BA, Brazil"
"2901007","../data/2012/pia_comum.csv","11921875.0001-42","ALVES NERI",2011,"292870300","Amargosa","Santo Antônio de Jesus","pia","comum",-39.8237051149999,-12.8872611364107,-39.4686910489999,-13.1543568771416,"CENTRO, Amargosa, BA, Brazil"
"2901007","../data/2012/pas_comum.csv","10675603.0001-47","TELEUNO PROVEDOR LTDA",2011,"292870300","Amargosa","Santo Antônio de Jesus","pas","comum",-39.8237051149999,-12.8872611364107,-39.4686910489999,-13.1543568771416,"PRACA CONEGO FRANCOLINO , 240 - CASA - CENTRO, Amargosa, BA, Brazil"
"2901007","../data/2012/pia_comum.csv","07524487.0001-50","- FRIGORÍFICO DE AMARGOSA",2011,"292870300","Amargosa","Santo Antônio de Jesus","pia","comum",-39.8237051149999,-12.8872611364107,-39.4686910489999,-13.1543568771416,"SEDE, Amargosa, BA, Brazil"
"2901106","../data/2012/pia_comum.csv","13282470.0001-37",", BARBOSA E CIA LTDA",2011,"292860400","Amélia Rodrigues","Santo Amaro","pia","comum",-38.8138986719999,-12.3641758363951,-38.6378185139999,-12.5130715143996,"AMELIA RODRIGUES, Amélia Rodrigues, BA, Brazil"
"2901106","../data/2012/pac_comum.csv","14992986.0001-38","JOSE NASCIMENTO TAVARES",2011,"292860400","Amélia Rodrigues","Santo Amaro","pac","comum",-38.8138986719999,-12.3641758363951,-38.6378185139999,-12.5130715143996,"AV DOMICIO ALVES DE ANDRADE , 225 - ITAPICURU, Amélia Rodrigues, BA, Brazil"
"2901106","../data/2012/pia_vip.csv","03333102.0001-17","UNIÃO INDUSTRIAL AÇUCAREIRA LTDA",2011,"292860400","Amélia Rodrigues","Santo Amaro","pia","vip",-38.8138986719999,-12.3641758363951,-38.6378185139999,-12.5130715143996,"NA, Amélia Rodrigues, BA, Brazil"
"2901106","../data/2012/pas_comum.csv","08849616.0001-43","BEMPENET PROVEDOR DE INTERNET LTDA",2011,"292860400","Amélia Rodrigues","Santo Amaro","pas","comum",-38.8138986719999,-12.3641758363951,-38.6378185139999,-12.5130715143996,"RUA ANISIO ALVES PAIM , 95 - B - CAMPO ALEGRE, Amélia Rodrigues, BA, Brazil"
"2901106","../data/2012/paic_comum.csv","02895794.0001-24","JPN ENGENHARIA E INCORPORACAO LTDA",2011,"292860400","Amélia Rodrigues","Santo Amaro","paic","comum",-38.8138986719999,-12.3641758363951,-38.6378185139999,-12.5130715143996,"CENTRO, Amélia Rodrigues, BA, Brazil"
"2901106","../data/2012/pas_comum.csv","40535643.0001-54","OSVALDO MACEDO FILHO",2011,"292860400","Amélia Rodrigues","Santo Amaro","pas","comum",-38.8138986719999,-12.3641758363951,-38.6378185139999,-12.5130715143996,"RODOVIA BR 324 , S / N - KM 86 - SEDE, Amélia Rodrigues, BA, Brazil"
"2901106","../data/2012/paic_comum.csv","04981856.0001-46","JOS¯ CECÄLIO FERREIRA FILHO",2011,"292860400","Amélia Rodrigues","Santo Amaro","paic","comum",-38.8138986719999,-12.3641758363951,-38.6378185139999,-12.5130715143996,"CENTRO, Amélia Rodrigues, BA, Brazil"
"2901106","../data/2012/pia_comum.csv","09599928.0001-09","DE CALÇADOS TAKE LTDA",2011,"292860400","Amélia Rodrigues","Santo Amaro","pia","comum",-38.8138986719999,-12.3641758363951,-38.6378185139999,-12.5130715143996,"CENTRO, Amélia Rodrigues, BA, Brazil"
"2901106","../data/2012/pia_comum.csv","03333102.0001-17","¡ O INDUSTRIAL AÇUCAREIRA LTDA",2011,"292860400","Amélia Rodrigues","Santo Amaro","pia","comum",-38.8138986719999,-12.3641758363951,-38.6378185139999,-12.5130715143996,"MATA ALIANÇA, Amélia Rodrigues, BA, Brazil"
"2901106","../data/2012/pia_vip_especial.csv","03333102.0001-17","UNIÃO INDUSTRIAL AÇUCAREIRA LTDA",2011,"292860400","Amélia Rodrigues","Santo Amaro","pia","vip_especial",-38.8138986719999,-12.3641758363951,-38.6378185139999,-12.5130715143996,"NA, Amélia Rodrigues, BA, Brazil"
"2901205","../data/2012/pas_comum.csv","09443115.0001-25","ROSE MARY SANDES SAMPAIO MOREIRA",2011,"293330700","Anagé","Vitória da Conquista","pas","comum",-41.229602869,-14.3605471499999,-40.6146151639999,-14.8537230115119,"ROD BA 262 , KM 30 , S / N - SN - ZONA RURAL, Anagé, BA, Brazil"
"2901304","../data/2012/pas_comum.csv","09599779.0001-88","FATA MORGANA EMPREEND TURISTICOS LTDA",2011,"292990900","Andaraí","Seabra","pas","comum",-41.452027351,-12.460460829398,-40.981245539,-13.2994395109999,"RUA DAS BARRICAS , 126 - CENTRO, Andaraí, BA, Brazil"
"2901353","../data/2012/pia_comum.csv","13533948.0001-54","§ÃO VALE DO JACURICI S / A",2011,"293010500","Andorinha","Senhor do Bonfim","pia","comum",-40.0780805609999,-9.94304764799995,-39.7352673139999,-10.5519800423401,"FAZ . MEDRADO, Andorinha, BA, Brazil"
"2901601","../data/2012/pia_comum.csv","96701743.0001-68","J N DE CARVALHO E CIA LTDA",2011,"292660800","Antas","Ribeira do Pombal","pia","comum",-38.4213960899999,-10.3077708909297,-38.149792428,-10.4815775839999,"POV DUAS SERRAS, Antas, BA, Brazil"
"2901700","../data/2012/pac_comum.csv","08752021.0001-75","SOMAR COMBUSTIVEIS LTDA",2011,"291080000","Antônio Cardoso","Feira de Santana","pac","comum",-39.245401945,-12.2704311797847,-39.050078588,-12.4982737847983,"ROD . BR 116 SUL , S / N - S / N - ZONA RURAL, Antônio Cardoso, BA, Brazil"
"2901700","../data/2012/pas_comum.csv","06184404.0001-69","JOELSON NICOLETTI",2011,"291080000","Antônio Cardoso","Feira de Santana","pas","comum",-39.245401945,-12.2704311797847,-39.050078588,-12.4982737847983,"ROD . BR 116 , S / N - KM 456 - SEDE, Antônio Cardoso, BA, Brazil"
"2901700","../data/2012/pas_comum.csv","02127958.0001-73","MOREIRA TRANSPORTES E TURISMO LTDA",2011,"291080000","Antônio Cardoso","Feira de Santana","pas","comum",-39.245401945,-12.2704311797847,-39.050078588,-12.4982737847983,"PC OLAVO LOBO , 40 - CENTRO, Antônio Cardoso, BA, Brazil"
"2901908","../data/2012/pas_comum.csv","03573205.0001-54","ITAMIRA CONSTRUCOES E SERVICOS LTDA",2011,"291060200","Aporá","Esplanada","pas","comum",-38.3123801900932,-11.5748418914809,-38.0505516171492,-11.8922134732479,"AV JOSE DE SOUZA FREIRE , 270 - SALAO - ITAMIRA, Aporá, BA, Brazil"
"2902005","../data/2012/paic_comum.csv","10830969.0001-43","ENCORE CONSTRUCAO E EMPREENDIMENTOS",2011,"290460500","Aracatu","Brumado","paic","comum",-41.637624845517,-14.1003146214463,-41.0678353319999,-14.5585423054596,"CENTRO, Aracatu, BA, Brazil"
"2902005","../data/2012/paic_comum.csv","04459169.0001-65","PINHEIRO ASSIS CONSTRUCIES E OBRAS",2011,"290460500","Aracatu","Brumado","paic","comum",-41.637624845517,-14.1003146214463,-41.0678353319999,-14.5585423054596,"CENTRO, Aracatu, BA, Brazil"
"2902054","../data/2012/paic_comum.csv","11090762.0001-42","TRANSCONTERRA CONSTRUCOES LTDA ME",2011,"290070200","Araças","Alagoinhas","paic","comum",-38.3805326689999,-12.010396838,-38.0390028039999,-12.2783675983925,"CENTRO, Araças, BA, Brazil"
