sigla da uf;nome da uf;codigo da agencia;nome da agencia;codigo do municipio;nome do municipio;cnpj;razao social;bairro;Ano do RelatÛrio
BA;BAHIA;29.29206.00;S¡o Francisco do Conde;29.06501.05;Candeias;13471161.0001-05;NELSON CASSIMIRO COSTA ME;RUA DOIS DE JULHO 100 , S / N - AREIA;2011
BA;BAHIA;29.29206.00;S¡o Francisco do Conde;29.06501.05;Candeias;16379547.0001-80;NEW LOOK CONFEC«¥ ES LTDA;RUA 21 DE ABRIL , 27 - CENTRO - CENTRO;2011
BA;BAHIA;29.29206.00;S¡o Francisco do Conde;29.06501.05;Candeias;07008676.0001-70;NORTH STAR M”VEIS LTDA;RUA 13 DE MAIO , 80 - CENTRO;2011
BA;BAHIA;29.29206.00;S¡o Francisco do Conde;29.06501.05;Candeias;42064493.0001-73;POSTO DE COMBUSTIVEIS ULM LTDA;ROD BA 028 , S / N - KM 11 - CANDEIAS;2011
BA;BAHIA;29.29206.00;S¡o Francisco do Conde;29.06501.05;Candeias;09589968.0001-70;R . CRUZ SUPERMERCADO LTDA;AVENIDA ANTONIO PATTERSON , 63 - TERREO - NOVA CANDEIAS;2011
BA;BAHIA;29.29206.00;S¡o Francisco do Conde;29.06501.05;Candeias;02958358.0001-57;S B DOS SANTOS BARBOSA;RUA GUANABARA , 77 - TERREO - PITANGA;2011
BA;BAHIA;29.29206.00;S¡o Francisco do Conde;29.06501.05;Candeias;08951917.0001-83;SA SUPERMERCADO E PANIFICADORA LTDA ME;LARGO DO TRIANGULO , 101 - CENTRO;2011
BA;BAHIA;29.29206.00;S¡o Francisco do Conde;29.06501.05;Candeias;10367546.0001-39;SUPER ECONOMICO COMERCIAL DE ALIMENTOS LTDA;RUA SAO JOAO , 69 - TERREO - TRIANGULO;2011
BA;BAHIA;29.29206.00;S¡o Francisco do Conde;29.06501.05;Candeias;13561709.0001-08;TELEBLOCO MATERIAS DE CONSTRUCAO LTDA;RUA 21 DE ABRIL , COM ACESSO A RUA 13 DE MAIO , 14 , S / N - CENTRO;2011
BA;BAHIA;29.29206.00;S¡o Francisco do Conde;29.19926.05;Madre de Deus;42075333.0001-20;CARLOS ANTONIO DA CUNHA CONCEICAO;RUA CARLOS SEBASTIAO CRUZ , 190 - TERREO - CENTRO;2011
BA;BAHIA;29.29206.00;S¡o Francisco do Conde;29.29206.05;S¡o Francisco;09178622.0001-89;CASTRO AZEVEDO COMERCIO DE COMBUSTIVEIS LTDA;RUA RODOLFO TOURINHO , 105 - CENTRO;2011
BA;BAHIA;29.29206.00;S¡o Francisco do Conde;29.29206.05;S¡o Francisco;08003680.0001-09;SAO FRANCISCO DO CONDE COM DE PROD;RUA SANTA CRUZ , 1 - CENTRO;2011
BA;BAHIA;29.29909.00;Seabra;29.21906.05;Mucug ;02263544.0001-71;MUCUG MATERIAIS DE CONSTRU ß√O E;RUA DA RODAGEM , 06 - CENTRO;2011
BA;BAHIA;29.29909.00;Seabra;29.29909.05;Seabra;03329488.0001-93;DISTRIBUIDORA DE BEBIDSA BRANDAO LTDA;AVENIDA FRANCISCO HERACLITO , 430 - BR 242 KM 278 - SANTA LUZIA;2011
BA;BAHIA;29.29909.00;Seabra;29.29909.05;Seabra;05189309.0001-95;DISTRIBUIDORA DE GAS CHAPADA LTDA;RUA ANA NERY , 426 - SEM COMPLEMENTO - CENTRO;2011
BA;BAHIA;29.29909.00;Seabra;29.29909.05;Seabra;01703690.0001-08;JOSE DE SOUZA NETO;RUA PIO XII , 119 - CENTRO;2011
BA;BAHIA;29.29909.00;Seabra;29.29909.05;Seabra;10239388.0001-31;MAYRA MEL DO CARMO SOUSA ME;RUA HORACIO DE MATOS , 60 - COMODO - CENTRO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.06006.05;Campo Formoso;03563677.0001-26;ANANIAS ERNESTINO DE NOVAIS JUNIOR;RUA AFRANIO PEIXOTO , 146 - CASA TERREO - CENTRO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.06006.05;Campo Formoso;00881001.0001-92;CAMPO FORMOSO TECIDOS LTDA;AV . ADOLFO M . DA SILVA , 116 - TERREO - CENTRO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.06006.05;Campo Formoso;42033589.0001-74;SUPERMERCADO DANY LTDA;RUA JUCA MARQUES , 299 - TERREO - CENTRO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.10859.05;Filad»lfia;34119792.0001-30;AUTO POSTO VALE LTDA;BR 407 KM 212 , S / N - TERREO - SEDE;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.30105.05;Senhor do;03867036.0001-65;BARBOSA DISTRIBUIDORA NORTE DE BEBIDAS LTDA;ROD LOMANTO JUNIOR , S / N - S / N - RODOVIA;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.30105.05;Senhor do;09555176.0001-84;CARDOSO CAR TRANSPORTES LTDA;RODOVIA BR 407 KM 126 , S / N - TERREO - RODOVIA;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.30105.05;Senhor do;02551244.0001-98;CARDOSO MOTOS LTDA;BR 407 KM 125 , S / N - RODOVIA - RODOVIARIO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.30105.05;Senhor do;42013920.0001-94;CARDOSO VEICULOS E PE«AS LTDA;RODOVIA LOMANTO JUNIOR BR-407 , S / N - CASA TERREO - RODOVIA;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.30105.05;Senhor do;34216440.0001-00;COM…RCIO E CONFEC«¥ ES MACENA LTDA;PRA«A AUGUSTO SENA GOMES , 170 - CASA TERREO - CENTRO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.30105.05;Senhor do;73906836.0001-23;DUARTE DISTRIBUIDORA DE ALIMENTOS LTDA;RUA MARIANO VENTURA , 534 - TERREO - CENTRO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.30105.05;Senhor do;09412023.0001-88;EVANDRO JOSE LEAL DE MIRANDA JUNIOR;RUA FERNANDES DA CUNHA , 78 - TERREO - CENTRO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.30105.05;Senhor do;16263105.0001-73;FARMECIA SAO FRANCISCO LTDA;RUA RUI BARBOSA , 69 - TERREO - CENTRO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.30105.05;Senhor do;06331856.0001-26;FRANCISCA GORETE SAMPAIO DA SILVA;PRACA DR . JOSE GONCALVES , 260 - TERREO , LOJA 02 - CENTRO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.30105.05;Senhor do;14796205.0001-30;J B COM…RCIO E EXPORTA ß√O LTDA;AVENIDA ANTONIO CARLOS MAGALH√ES , 531 - CASA TERREO - SANTOS DUMONT;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.30105.05;Senhor do;73421737.0001-51;JOVEMCAR VEÕCULOS PE«AS E SERVI«OS LTDA;RODOVIA LOMANTO JUNIOR KM 103 BR 407 , S / N - TERREO - RODOVIA;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.30105.05;Senhor do;16052573.0001-07;PAULO ROOSEVELT TECIDOS CONFEC«¥ ES LTDA;PRA«A AUGUSTO SENA GOMES , 396 - TERREO - CENTRO;2011
BA;BAHIA;29.30105.00;Senhor do Bonfim;29.30105.05;Senhor do;04932908.0001-94;TIO MANOEL DIST . DE PROD . ALIMENTICIOS DO;AVENIDA PROFESSOR ROBERTO SANTOS , 105 - TERREO - CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.02104.05;Araci;07092555.0001-50;MG3 DISTRIBUIDORA DE BEBIDAS LTDA;AV . RUY BARBOSA , 169 - CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.03607.05;Biritinga;09380432.0001-40;GONZAGA E MARTINS LTDA;RUA SALVADOR FABIANO DE CARVALHO , S / N - 0 - CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.05;Serrinha;40519597.0001-08;CHAMA SUPERMECARDO LTDA;PRA«A MIGUEL CARNEIRO , 35 - PREDIO - CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.05;Serrinha;08366630.0001-96;FLOREN«A MAGAZINE UTILIDADES DOMESTICA LTDA;PRA«A LUIZ NOGUEIRA , 559 - CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.05;Serrinha;00166764.0001-51;GEMA TECIDOS LTDA;RUA ANTONIO R NOGUEIRA , 23 - ED CEL - CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.05;Serrinha;05449054.0001-52;GILBERTO DOS SANTOS DAMASCENO E CIA LTDA;RUA JONAS CARVALHO , 135 - CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.05;Serrinha;16108797.0001-85;GILBERTO GONC DE ARAUJO CIA LTDA;AV MANOEL NOVAIS , 517 - CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.05;Serrinha;10691078.0001-53;GMR COMERCIO E SERVICOS DE MANUT IND DE;AV AMC , 687 - CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.05;Serrinha;13741675.0001-33;JOSIVALDO DE JESUS FERREIRA ME;RUA PEDRO THIAGO 900 , S / N - CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.05;Serrinha;05617853.0001-90;L . SANTOS CAL«ADOS LTDA;AV . ANTONIO RODRIGUES NOGUEIRA , 63 - CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.05;Serrinha;13845383.0001-40;LULU MOTOS COMERCIO E TRANSPORTES LTDA;PR«LUIZ NOGUEIRA , 43 - LOJA - CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.05;Serrinha;02928096.0001-88;MOTOTRAIL COMERCIO DE VEICULOS LTDA;AVENIDA MARIO ANDREAZZA , 140 - CENTRO;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.05;Serrinha;00177994.0001-16;NAPOLE COMERCIAL DE BEBIDAS LTDA;AV VALDETE CARNEIRO , 74 - PREDIO - VAQUEJADA;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.05;Serrinha;08943212.0001-14;OLIVEIRA HORA COMERCIO LTDA;RUA POVOADO VILA APARECIDA , 375 - APARECIDA;2011
BA;BAHIA;29.30501.00;Serrinha;29.30501.05;Serrinha;03301781.0001-42;SERRINHA COMERCIO DE GAS LTDA;RUA LEOPOLDO ALVES , 281 - GINASIO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.12806.05;Ibirapu¡;01118057.0001-52;AGROPECUARIA JELITTO LTDA;FAZENDA LUZILANDIA , 1 - CORR PASTO GRAN - ZONA RURAL;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.12806.05;Ibirapu¡;01552379.0001-05;MARIA CREUZA COSTA E CIA LTDA;RUA DR . JOSE ANDRE DA CRUZ , 202 - LOJA - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.16005.05;Itanh»m;00136067.0001-58;MECANON SUPERMERCADOS LTDA;AVENIDA SADY TEIXEIRA LISBOA , 46 - SAO JOAO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.21104.05;Medeiros Neto;03317975.0001-36;COMERCIO DE COMBUSTIVEIS PENIEL LTDA;PRACA BERNARDO MUNIZ , 148 - TERREO - SAO BERNARDO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.21104.05;Medeiros Neto;02128870.0001-76;SANTOS & L⁄CIO LTDA;RUA RUA DO PORTO , 2 - TERREO 1O E 2O - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.22003.05;Mucuri;05420448.0001-88;BELLO FRUIT IMPORTA ß√O E EXPORTA ß√O LTDA;RODOVIA BR 101 , S / N - KM 941 , 5 - ITBATAN;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.22003.05;Mucuri;07439173.0001-50;EXTRA CONSTRUCAO E AGROINDUSTRIAIS LTDA;AV MARIETA GAZZINELI , 320 - GAZZINELANDIA - ITABATAN;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.22003.05;Mucuri;02299864.0001-81;M . P . M . DERIVADOS DE PETROLEO LTDA;BR 101 , S / N - KM 941 , 8 - ITABATAN;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.22003.05;Mucuri;97471338.0001-63;PE«AS AUTOMOTIVAS E SERVI«OS LTDA EPP;AVENIDA ESPIRITO SANTO , 135 - CENTRO - ITABATA;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.22003.05;Mucuri;34392043.0001-81;VIEIRA E MALTA LTDA;AVENIDA CENTRAL , 97 - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.22003.05;Mucuri;07937194.0001-03;VM MINIMERCADO LTDA;RUA JORGE BORGES JAHEL , 136 - ITABATAN;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.23001.05;Nova Vi«osa;08770880.0001-97;COMERCIAL DE MOVEIS POSTO DA MATA LTDA;RUA JOAO DURVAL CARNEIRO , 200 - CENTRO P MATA;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.23001.05;Nova Vi«osa;05833189.0001-17;FABIO FERREIRAS DIAS DE POSTO DA MATA;RUA VILA PEREIRA , 345 - POSTO DA MATA;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.23001.05;Nova Vi«osa;07543270.0001-98;JV MINIMERCADO LTDA;RUA ELDORADO , S / N - CENTRO - POSTO DA MATA;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.23001.05;Nova Vi«osa;96825351.0001-00;POSTO SEGURO DERIVADOS DE PETR”LEO LTDA;RODOVIA BR 418 , S / N - KM 356 - POSTO DA MATA;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;02555309.0001-73;A S TECIDOS LTDA;RUA LOMANTO JUNIOR , 179 - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;06557894.0001-00;A . O . P . DE SOUZA;AV SAO PAULO , 500 - JARDIM CARAIEP;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;06934119.0001-18;ANDERSON DE ALMEIDA LOPES;AVENIDA PRESIDENTE GETULIO VARGAS , 482 - TERREO - MONTE CASTELO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;00243963.0001-16;ANDRADE E MARTINUZZO LTDA EPP;AV . PRESIDENTE GET⁄LIO VARGAS , 4338 - SANTA RITA;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;02707942.0001-30;AUTO POSTO CARAIPE LTDA;AV S√O PAULO , 150 - TEIXEIRA DE FREITAS;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;34400580.0001-26;AUTO POSTO PIONEIRO LTDA;AV PRESIDENTE GETULIO VARGAS , 4882 - SANTA RITA;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;96826375.0001-84;AUTO POSTO SKALLA DERIVADOS DE PETROLEO LTDA;AV . PRESIDENTE GETULIO VARGAS , 1793 - MONTE CASTELO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;04768158.0001-67;AUTOPLAN - PE«AS E SERVI«OS AUTOMOTIVOS LTDA;ROD . BR 101 KM 878 , S / N - JERUSALEM;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;00915763.0001-62;BOROTO COMERCIO DE CAL«ADOS LTDA;PRA«A DA BIBLIA , 46 - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;04616912.0001-43;CARVALHO & RIBEIRO LTDA - EPP;AVENIDA PRESIDENTE GETULIO VARGAS , 1250 - SAO JOSE;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;07469525.0001-10;CASA DAS GONDULAS LTDA;AVENIDA MARECHAL CASTELO BRANC , 316 - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;05459207.0001-42;CDC COMERCIO DE MATERIAL DE CONSTRUCAO LTDA;AVENIDA PRESIDENTE GETULIO VARGAS , 4121 - TERREO - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;13024542.0001-46;CEOLIN AUTOMOVEIS LTDA;AVENIDA PRESIDENTE GETULIO VARGAS , 1346 - MONTE CASTELO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;07190034.0001-35;CIA DO GESSO LTDA ME;AV KAIKAN , 1078 - KAIKAN SUL;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;00360725.0001-90;COM . DE PROD . FARMACEUTICOS LORENA LTDA EPP;AVENIDA PRESIDENTE GETULIO VARGAS , 2211 - MONTE CASTELO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;04221051.0001-02;COMERCIAL AGRO INDUSTRIAL LTDA;AV PRES GETULIO VARGAS , 1505 - MONTE CASTELO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;13664849.0001-01;COMERCIAL ESMERALDA LTDA;AV PRESIDENTE GETULIO VARGAS3731 , S / N - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;07224320.0001-74;COMERCIO DE CAL«ADOS DOIS IRMAOS LTDA;AVENIDA MARECHAL CASTELO BRANCO , 714 - A - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;04927910.0001-75;CONE CONFEC«¥ ES LTDA;AVENIDA MAL CASTELO BRANCO , 561 - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;32677890.0001-67;DERIVADOS DE PETR”LEO GEF LTDA;AV . PRESIDENTE GET⁄LIO VARGAS , 3861 - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;02254334.0001-17;DISTRIBUIDORA DE BEBIDAS TERRAMAR LTDA;AVENIDA UIRAPURU , 96 - MONTE CASTELO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;03734202.0001-55;E . L . PANDOLFI EPP;AV . ANT‘NIO CARLOS MAGALH√ES , 180 - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;00102009.0001-03;EVA MARIA DA CRUZ ME;RUA ESTRELA DO SUL , 141 - S√O LOUREN«O;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;07684287.0001-65;EXPRESSO BAHIA SUL - DISTRIBUIDORA DE;AVENIDA JOSE CHICON , 500 - NOVA JERUSAL…M;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;10565675.0001-31;G N SUPERMERCADO LTDA;RUA 02 , 3 - URBIS II;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;34392845.0001-91;GE-JOTA DISTRIBUIDORA DE PRODUTOS;RUA MASCARENHAS DE MORAIS , 483 - CASA - RECANTO DOS LAGOS;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;08178012.0001-12;GOOL COMERCIO DE BICICLETAS LTDA EPP;AVENIDA MARECHAL CASTELO BRANCO , 737 - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;09521096.0001-08;GRAND SUL MOTOS LTDA;AVENIDA PRESIDENTE GETULIO VARGAS , 3913 - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;10989595.0001-03;INDUSTRIA E COMERCIO DE CER MICA FERREIRA;RODOVIA TEIXEIRA DE FREITAS / ALCOBA«A , S / N - ZONA RURAL;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;13765102.0001-40;ITAMADIL ITAMARAJU DIESEL LTDA;RODOVIA TEIXEIRA DE FREITAS / ALCOBA«A , S / N - KM 0 - NOVA AM…RICA;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;16111833.0001-60;J C ROCHA & CIA . LTDA .;AV . PRESIDENTE GETULIO VARGAS , 4145 - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;08938301.0001-72;J SUL DISTRIBUIDORA DE BEBIDAS LTDA;RODOVIA BR 101 , KM 898 , S / N - JERUSAL…M;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;16308132.0001-15;KRETTI & KRETLI LTDA;AV MAL CASTELO BRANCO , 275 - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;01492405.0001-57;LC TRANSPORTES E SERVI«OS LTDA;RUA L , 335 - A - JARDIM PLANALTO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;40508004.0001-08;LUCIANA LEITE FERNANDES ROCHA;AVENIDA MARECHAL CASTELO BRANCO , 333 - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;02751973.0001-98;LUMA COM DE PRODUTOS ALIMENTICIOS LTDA;RUA NASCIMENTO FELIX , 220 - A - BELA VISTA;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;01883254.0001-68;M&S PRODUTOS FARMAC UTICOS LTDA;AVENIDA MARECHAL CASTELO BRANCO , 192 - LOJA - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;00177773.0001-48;MARIA D AJUDA BARBOSA BALDRAE-EPP;AVENIDA ANTONIO CARLOS MAGALHAES , 160 - TERREO - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;02858294.0001-12;MARIA DE LOURDES LUIZ SOUZA;AVENIDA PRESIDENTE GETULIO VARGAS , 2589 - BELA VISTA;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;02388159.0001-50;MAXBOM SUPERMERCADOS LTDA;AVENIDA PRESIDENTE GETULIO VARGAS , 3629 - CENTRO - TEIXEIRA DE FREITAS;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;01764629.0001-70;MERSALUC COMERCIAL DE ALIMENTOS LTDA;AVENIDA DIAGONAL NORTE , 342 - VILA CARAIPE;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;04844253.0001-00;MOBILIADORA GUEDES LTDA . - EPP;AVENIDA PADRE ANCHIETA , 128 - TERREO - JARDIM CARAIPE;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;03183339.0001-69;MOBILIE MOVEIS LTDA EPP;AV MARECHAL CASTELO BRANCO , 425 - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;13379743.0001-66;MOLITE COMERCIO DE MOVEIS LTDA;RUA TEIXEIRA DE FREITAS , 186 , S / N - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;01430911.0001-11;NORTE SUL CONFECCOES LTDA;PCA DA INDEPENDENCIA , 410 - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;40460156.0001-70;O TEIXEIRAO TECIDOS E CONFECCOES LTDA;PRACA DA BIBLIA , 78 - TERREO - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;02878428.0001-67;PANETTO COMUNICACOES LTDA;RUA TEIXEIRA DE FREITAS , 199 - SALA A - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;05078853.0001-60;PEREIRA VEICULOS LTDA;PRACA DA INDEPENDENCIA , 222 - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;13540992.0001-91;POMAL POSTO MALACARNE LTDA;RODOVIA BR 101 , S / N - KM 884 - POLO INDUSTRIAL;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;32658494.0001-92;POSTO NOVA ERA LTDA;ROD . BR 101 , S / N - KM 853 - ZONA RURAL;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;10710427.0001-37;RCS SERVICOS FLORESTAIS E TRANSPORTES LTDA;RUA MENSITIERI , 394 - REDENCAO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;34341248.0001-38;RODRIGUES E VENTURIM LTDA;P«DA BIBLIA , 140 - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;08274692.0001-78;RONDELLI CENTER LTDA;AVENIDA PRESIDENTE GETULIO VARGAS , 4627 - VILA VARGAS;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;01273673.0001-88;SIEPIERSKI E ROCHA LTDA;AVENIDA NOSSA SENHORA APARECIDA , 72 - MONTE CASTELO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;06963754.0001-23;SOARES COSTA COMERCIO DE TIJOLOS LTDA;MARGENS DA RODOVIA BA 290 , S / N - KM 08 - ZONA RURAL;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;34211326.0001-80;SUL BAHIA AUTOMOVEIS LTDA;AVENIDA PRESIDENTE GETULIO VARGAS , 603 - MONTE CASTELO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;40596959.0001-56;SUPERMERCADO CINCO ESTRELAS LTDA;AV ANTONIO CARLOS MAGALHAES , 106 - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;42180455.0001-86;SUPERMERCADO FAE LTDA;AV MARECHAL CASTELO BRANCO , 593 - 1 ANDAR - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;04630388.0001-65;SUPERMERCADO REGIS LTDA;RUA ANDR… MEDEIROS , 189 - TERREO - S√O LOUREN«O;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;03049777.0001-39;SUPERMERCADO VIDA NOVA LTDA;AV PRESIDENTE GETULIO VARGAS , 5500 - SANTA RITA;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;00062616.0001-97;SUPERMERCADOS RONDELLI LTDA;PRA«A SETE DE SETEMBRO , 50 - MONTE CASTELO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;42274019.0001-76;TEIXEIRA DE FREITAS TECIDOS LTDA;AV MAL CASTELO BRANCO , 804 - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;04705291.0001-74;TELEMIX CELULAR LTDA;AV PRESIDENTE GETULIO VARGAS , 3453 - A - CENTRO;2011
BA;BAHIA;29.31350.00;Teixeira de Freitas;29.31350.05;Teixeira de;11306782.0001-08;TINHARE COMERCIO DE EQUIPAMENTOS ELETRONICOS;AVENIDA LOMANTO JUNIOR , 32 - CENTRO;2011
